"Station_ID (PK,FK)",EV_Level1_EVSE_Num,EV_Level2_EVSE_num,EV_DC_Fast_Count,EV_Onsite_Renewable_sources
315993,,4,,
315994,,,2,
315995,,8,,
315996,,6,,
315998,,8,,
315999,,4,,
316000,,2,,
316001,,,2,
316002,,1,,
316003,,12,,
316004,,1,,
316005,,1,,
316006,,2,,
316007,,2,,
316008,,,2,
316009,,2,,
316010,,4,,
316011,,2,,
316012,,4,,
316015,,2,,
316016,,,1,
316017,,,1,
316018,,,1,
316019,,2,,
316021,,4,,
316022,,2,,
316023,,5,,
316024,,2,,
316025,,5,,
316026,,4,,
316027,,2,,
316028,,2,,
316029,,4,,
316030,,4,,
316031,,5,,
316032,,4,,
316033,,4,,
316035,,2,,
316036,,6,,
316037,,2,,
316038,,2,,
316039,,2,,
316040,,2,,
316042,,2,,
316043,,,1,
316132,,2,,
316133,,2,,
316134,,,1,
316135,,2,,
316136,,2,,
316137,,1,,
316138,,2,,
316139,,2,,
316140,,,1,
316141,,,1,
316154,,2,,
316155,,2,,
316156,,4,,
316157,,2,,
316158,,1,,
316159,,2,,
316255,,2,,
316256,,2,,
316257,,2,,
316290,,1,1,
316291,,1,,
316298,,2,,
316308,,2,1,
316346,,1,,
316347,,1,,
316348,,1,,
316349,,1,,
316350,,1,,
316351,,1,,
316352,,,1,
316353,,6,,
316360,,,2,
316361,,2,,
316362,,2,,
316363,,4,,
316364,,4,,
316455,,2,,
316456,,4,,
316466,,2,,
316467,,12,,
316468,,2,,
316469,,2,,
316471,,1,1,HYDRO
316538,,2,,
316539,,4,,
316540,,2,,
316541,,10,,
316542,,4,,
316543,,4,,
316544,,4,,
316545,,4,,
316546,,4,,
316547,,2,,
316548,,1,,
316636,,1,,
316637,,4,,
316638,,4,,
316730,,2,,
316731,,2,,
316738,,2,,
316745,,2,,
316746,,8,,
316747,,4,,
316758,,,1,
316759,,,1,
316761,,1,,
316845,,,1,
316848,,,1,
316854,,2,,
316915,,2,,
316916,,1,1,
316917,,1,,
316918,,2,,
316958,,1,,
316959,,2,,
316974,,2,,
316976,,1,,
316977,,1,,
316978,,2,,
316979,,2,,
316980,,1,,
316981,,2,,
316982,,2,,
316983,,4,,
316984,,2,,
316985,,4,,
316986,,2,,
316987,,4,,
316988,,2,,
316989,,2,,
317065,,1,,
317067,,2,,
317076,,2,,
317077,,2,,
317079,,2,,
317080,,2,,
317081,,2,,
317082,,2,,
317083,,2,,
317084,,2,,
317085,,2,,
317088,,,2,
317092,,2,,
317094,,4,,
317095,,4,,
318043,,2,,
318044,,2,,
318045,,2,,
318046,,2,,
318048,,,6,
318049,,,6,
318055,,3,,
318057,,,1,
318058,,,1,
318059,,6,,
318061,,4,,
318205,,,16,
318206,,,8,
319556,,2,,
319557,,2,,
319558,,1,,
319634,,2,,
319635,,2,,
319641,,1,,
319642,,,2,
319643,,2,,
319645,,4,,
319666,,,1,
319668,,6,,
319822,,2,,
319823,,2,,
319824,,2,,
319840,,3,,
319841,,2,,
319914,,2,,
319915,,2,,
319916,,2,,
319939,,2,,
319941,,4,,
319942,,4,,
319950,,6,,
320033,,,1,
320040,,4,,
320185,,1,,
320186,,,2,
320187,,2,,
320188,,4,,
320190,,1,1,
320192,,1,,
320193,,2,,
320194,,1,,
320195,,4,,
320196,,2,,
320198,,1,,
320199,,1,,
320200,,3,,
320201,,2,,
320202,,2,,
320203,,,1,
320204,,,8,
320264,,2,,
320265,,2,,
320266,,2,,
320267,,2,,
320268,,2,,
320269,,2,,
320270,,2,,
320271,,2,,
320283,,4,,
320284,,1,,
320285,,8,,
320286,,2,,
320288,,,2,
320293,,,1,
320294,,,1,
320382,,6,,
320383,,,6,
320384,,1,,
320461,,2,,
320462,,2,,
320463,,2,,
320477,,2,,
320478,,1,,
320479,,,1,
320480,,1,,
320481,,4,,
320482,,2,,
320485,,2,,
320486,,4,,
320546,,2,,
320549,,1,,
320550,,5,,
320551,,3,,
320552,,6,,
320553,,2,,
320554,,4,,
320555,,2,,
320557,,3,,
320558,,2,,
320559,,4,,
320561,,4,,
320580,,1,,
320581,,1,,
320582,,1,,
320583,,1,,
320588,,2,,
320589,,,1,
320590,,2,,
320591,,6,,
320592,,,1,
320667,,3,,
320668,,1,,
320669,,,1,
320671,,2,,
320672,,2,,
320674,,4,,
320678,,,2,
320679,,2,,
320683,,,1,
320758,,,1,
320762,,2,,
320764,,2,,
320765,,2,,
320766,,2,,
320767,,2,,
320768,,2,,
320770,,2,,
320771,,2,,
320773,,3,,
320774,,2,,
320777,,2,,
320778,,,1,
320859,,2,,
320863,,2,,
320871,,1,,
320872,,3,,
320873,,1,,
320874,,2,,
320875,,1,,
320876,,2,,
320877,,2,,
320878,,2,,
320879,,1,,
320880,,1,,
320882,,2,,
320883,,1,,
320884,,4,,
320885,,2,,
320886,,4,,
320887,,4,,
320888,,4,,
320889,,4,,
320891,,2,,
320892,,1,,
320893,,1,,
321052,,1,,
321053,,2,,
321054,,,1,
321055,,,1,
321056,,,1,
321057,,,1,
321058,,2,,
321069,,2,,
321070,,1,,
321071,,,2,
321073,,3,,
321074,,2,,
321075,,2,,
321076,,4,,
321077,,2,,
321179,,,16,
321180,,,32,
321233,,2,,
321235,,2,,
321236,,2,,
321242,,2,,
321243,,2,,
321247,,,8,
321248,,,1,
321249,,1,,
321250,,4,,
321251,,,2,
321252,,,1,
321253,,,1,
321314,,,1,
321315,,,1,
321316,,,2,
321317,,2,,
321318,,2,,
321319,,4,,
321320,,2,,
321321,,4,,
321322,,2,,
321327,,,1,
321391,,2,,
321392,,2,,
321393,,2,,
321394,,2,,
321395,,2,,
321396,,2,,
321397,,2,,
321403,,4,,
321501,,2,,
321503,,,1,
321526,,4,,
321527,,,1,
321528,,1,,
321529,,1,,
321530,,2,,
321531,,2,,
321532,,2,,
321534,,2,,
321535,,2,,
321822,,,1,
321823,,,2,
321951,,,2,
321954,,19,,
321976,,,1,
321981,,,4,
322046,,,1,
322123,,,2,
322236,,1,,
322237,,1,,
322238,,1,,
322239,,1,,
322240,,1,,
322241,,1,,
322242,,1,,
322243,,2,,
322244,,2,,
322245,,2,,
322246,,2,,
322247,,2,,
322248,,2,,
322249,,2,,
322250,,2,,
322251,,2,,
322252,,2,,
322254,,2,,
322255,,2,,
322256,,2,,
322309,,,6,
322349,,2,,
322359,,8,,
322360,,2,,
322361,,2,,
322363,,4,,
322364,,1,,
322435,,2,,
322437,,2,,
322440,,2,,
322441,,2,,
322462,,2,,
322463,,2,4,
322476,,6,,
322541,,7,,
322542,,1,,
322543,,6,,
322544,,2,,
322545,,4,,
322546,,2,,
322547,,2,,
322600,,2,,
322602,,2,,
322603,,2,,
322619,,2,,
322620,,1,,
322621,,4,,
322622,,2,,
322624,,2,,
322720,,2,,
322721,,,1,
322722,,2,,
322723,,2,,
322724,,2,,
322725,,2,,
322726,,,1,
322727,,,1,
322728,,,1,
322729,,,1,
322730,,,1,
322731,,,1,
322747,,,1,
322749,,4,,
322804,,2,,
322811,,2,,
322812,,2,,
322814,,,1,
322815,,,1,
322821,,,1,
322822,,4,,
322823,,,1,
322824,,2,,
322825,,2,,
322826,,2,,
322830,,,2,
322831,,2,,
322851,,,8,
322895,,,1,
322897,,3,,
322898,,2,,
322901,,4,,
322902,,4,,
322912,,2,,
322913,,2,,
322985,,2,,
322989,,2,,
323001,,3,,
323002,,8,,
323004,,4,,
323005,,2,,
323006,,2,,
323007,,2,,
323008,,2,,
323083,,2,,
323084,,2,,
323085,,2,,
323086,,2,,
323087,,2,,
323095,,,1,
323102,,2,,
323103,,20,,
323104,,6,,
323105,,4,,
323107,,4,,
323108,,4,,
323153,,2,,
323154,,2,,
323155,,2,,
323156,,2,,
323157,,2,,
323158,,2,,
323160,,2,,
323165,,,1,
323171,,2,,
323172,,1,,
323173,,2,,
323175,,2,,
323176,,,1,
323177,,2,,
323279,,,16,
323280,,,6,
323364,,2,,
323365,,,1,
323366,,2,,
323367,,2,,
323368,,2,,
323372,,2,,
323374,,2,,
323375,,2,,
323376,,2,,
323377,,2,,
323378,,,1,
323379,,2,,
323391,,2,,
323392,,2,,
323393,,2,,
323394,,,1,
323395,,,2,
323397,,1,,
323398,,4,,
323448,,2,,
323449,,2,,
323450,,2,,
323451,,2,,
323452,,2,,
323453,,2,,
323454,,2,,
323455,,2,,
323456,,2,,
323457,,2,,
323458,,2,,
323459,,2,,
323460,,2,,
323461,,2,,
323462,,2,,
323469,,6,,
323471,,4,,
323472,,4,,
323473,,2,,
323487,,2,,
323513,,2,,
323519,,2,,
323520,,20,,
323521,,20,,
323552,,,1,
323553,,2,,
323554,,4,,
323555,,2,,
323556,,1,,
323596,,2,,
323597,,2,,
323599,,1,1,
323622,,2,,
323623,,8,,
323624,,10,,
323625,,2,,
323627,,4,,
323628,,4,,
323629,,4,,
323660,,2,,
323661,,2,,
323685,,2,,
323711,,,8,
323766,,2,,
323873,,,1,
323874,,2,,
323992,,,2,
323993,,2,,
324308,,2,,
324309,,2,,
324310,,2,,
324312,,2,,
324313,,2,,
324314,,2,,
324315,,2,,
324327,,1,,
324338,,,1,
324340,,2,,
324413,,2,,
324414,,2,,
324415,,2,,
324416,,2,,
324417,,2,,
324418,,2,,
324419,,2,,
324420,,2,,
324425,,2,,
324426,,2,,
324430,,1,2,
325008,,2,,
325009,,2,,
325010,,2,,
325011,,2,,
325012,,2,,
325013,,,1,
325014,,,1,
325015,,,1,
325026,,4,1,
325028,,2,,
325085,,2,,
325101,,4,,
325102,,3,,
325103,,2,,
325340,,2,,
325341,,2,,
325342,,2,,
325343,,2,,
325344,,2,,
325345,,,1,
325351,,1,,
325357,,1,,
325358,,1,,
325359,,2,,
325360,,2,,
325406,,2,,
325410,,2,,
325411,,2,,
325412,,2,,
325420,,2,,
325421,,2,,
325435,,4,,
325437,,2,,
325453,,2,,
325457,,2,,
325459,,2,,
325499,,2,,
325514,,4,,
325515,,4,,
325517,,4,,
325518,,8,,
325519,,2,,
325520,,2,,
325596,,2,,
325597,,2,,
325603,,1,,
325604,,3,,
325607,,2,,
325766,,4,,
325767,,6,,
325768,,8,,
325769,,4,,
325771,,4,,
325773,,2,,
325782,,2,,
325783,,1,,
325784,,4,,
325785,,4,,
325786,,2,,
325789,,2,,
325790,,2,,
325791,,4,,
325794,,2,,
325796,,2,,
325798,,4,,
325801,,4,,
325805,,2,,
325808,,,2,
325811,,4,,
325813,,3,,
325814,,4,,
325819,,,2,
325820,,4,,
325824,,4,,
325829,,2,,
325831,,4,,
325832,,1,,
325833,,2,,
325834,,2,,
325839,,8,,
325840,,6,,
325841,,4,,
325844,,4,,
325847,,2,,
325849,,1,,
325852,,10,,
325853,,6,,
325856,,2,,
325858,,6,,
325860,,10,,
325861,,6,,
325862,,2,,
325863,,4,,
325864,,4,,
325865,,2,,
325866,,4,,
325869,,2,,
325870,,2,,
325871,,6,,
325874,,1,,
325875,,2,,
325876,,2,,
325878,,1,,
325880,,4,,
325881,,2,,
325882,,2,,
325884,,2,,
325885,,2,,
326079,,2,,
326081,,2,,
326088,,4,,
326279,,3,,
326280,,,6,
326281,,2,,
326282,,2,,
326314,,2,,
326326,,2,,
326327,,2,,
326328,,8,,
326491,,,1,
326494,,26,,
326499,,2,,
326500,,2,,
326501,,2,,
326502,,10,,
326503,,5,,
326504,,2,,
326581,,2,,
326584,,2,,
326585,,2,,
326586,,2,,
326587,,2,,
326607,,4,,
326609,,2,,
326743,,2,,
326744,,2,,
326745,,2,,
326746,,2,,
326748,,2,,
326749,,,1,
326750,,,1,
326758,,,1,
326759,,,1,
326760,,2,,
326761,,3,,
326762,,,1,
326763,,2,,
326832,,2,,
326875,,2,,
326876,,2,,
326877,,,1,
326880,,1,,
326881,,4,,
326882,,4,,
326883,,4,,
326884,,4,,
326885,,4,,
326887,,4,,
326888,,4,,
326890,,2,,
326893,,4,,
326894,,,2,
326895,,2,,
326896,,2,,
326897,,4,,
326898,,4,,
326899,,2,,
326900,,2,,
326901,,1,,
326902,,4,,
326903,,,4,
326910,,,1,
326911,,,1,
326915,,4,,
326916,,4,,
326920,,,1,
326921,,3,,
326922,,2,,
326923,,2,,
327014,,2,,
327015,,2,,
327030,,4,,
327125,,4,,
327131,,2,,
327235,,,1,
327236,,,1,
327255,,2,,
327256,,2,,
327257,,2,,
327260,,6,,
327387,,2,,
327388,,2,,
327389,,,1,
327390,,,1,
327392,,2,,
327393,,,1,
327397,,5,,
327398,,1,,
327401,,,2,
327402,,2,,
327403,,,2,
327499,,2,,
327500,,2,,
327507,,5,,
327508,,2,,
327509,,2,,
327519,,4,,
327575,,2,,
327576,,2,,
327577,,2,,
327578,,2,,
327579,,2,,
327581,,2,,
327582,,2,,
327585,,1,,
327590,,1,,
327591,,4,,
327592,,2,,
327663,,1,,
327664,,1,,
327665,,1,,
327666,,1,,
327667,,1,,
327668,,1,,
327669,,1,,
327670,,1,,
327671,,1,,
327672,,1,,
327673,,2,,
327674,,2,,
327675,,2,,
327676,,2,,
327677,,1,,
327678,,1,,
327679,,1,,
327680,,1,,
327681,,1,,
327682,,1,,
327683,,1,,
327684,,1,,
327685,,1,,
327686,,,1,
327738,,,1,
327739,,,1,
327752,,2,,
327912,,2,,
327922,,,2,
327923,,4,,
327924,,4,,
328009,,2,,
328010,,2,,
328011,,2,,
328012,,2,,
328013,,2,,
328014,,2,,
328015,,2,,
328016,,2,,
328017,,2,,
328018,,2,,
328019,,2,,
328020,,2,,
328024,,4,,
328026,,2,,
328027,,,1,
328165,,1,,
328166,,2,,
328167,,2,,
328168,,2,,
328169,,2,,
328182,,5,,
328183,,6,,
328184,,2,,
328185,,4,,
328186,,2,,
328187,,8,,
328197,,2,,
328246,,2,,
328252,,2,,
328316,,2,,
328317,,1,,
328332,,8,,
328333,,4,,
328340,,3,,
328342,,1,,
328498,,2,,
328499,,2,,
328507,,2,,
328616,,2,,
328617,,2,,
328631,,,4,
328632,,,8,
328633,,,4,
328680,,2,,
328684,,2,,
328685,,2,,
328690,,2,,
328692,,4,,
328694,,4,,
328699,,4,,
328700,,1,,
328701,,2,,
328702,,4,,
328703,,8,,
328704,,4,,
328705,,4,,
328706,,4,,
328707,,1,,
328708,,4,,
328709,,,5,
328711,,2,,
328713,,2,,
328714,,4,,
328715,,4,,
328716,,4,,
328717,,16,,
328771,,2,,
328773,,2,,
328774,,2,,
328775,,2,,
328878,,1,,
328879,,,2,
328880,,,3,
328881,,1,,
328956,,,1,
328957,,2,,
328959,,2,,
328960,,2,,
328961,,2,,
328978,,2,,
328987,,2,,
328988,,2,,
328990,,4,,
328991,,4,,
329043,,1,,
329044,,,1,
329068,,,1,
329098,,,1,
329151,,,1,
329160,,,7,
329174,,2,,
329175,,4,,
329176,,2,,
329260,,2,,
329275,,2,,
329276,,2,,
329277,,2,,
329282,,,1,
329361,,,1,
329369,,2,,
329370,,1,,
329372,,4,,
329373,,1,,
329463,,2,,
329464,,2,,
329465,,2,,
329470,,1,,
329471,,1,,
329472,,1,,
329473,,1,,
329482,,20,,
329484,,2,,
329485,,2,,
329486,,,8,
329487,,,8,
329562,,2,,
329564,,2,,
329565,,2,,
329566,,2,,
329567,,2,,
329568,,2,,
329569,,2,,
329571,,1,,
329572,,1,,
329591,,6,,
329592,,1,,
329593,,2,,
329594,,2,,
329595,,4,,
329596,,6,,
329658,,2,,
329661,,2,,
329662,,2,,
329664,,2,,
329666,,2,,
329677,,2,,
329678,,4,,
329679,,4,,
329680,,8,,
329681,,4,,
329682,,2,,
329683,,4,,
329684,,4,,
329771,,,8,
329772,,,12,
329822,,2,,
329823,,2,,
329824,,2,,
329828,,2,,
329829,,2,,
329858,,,2,
329928,,2,,
329929,,2,,
329930,,2,,
329931,,2,,
329932,,2,,
329933,,2,,
329941,,4,,
330015,,2,,
330016,,2,,
330017,,2,,
330018,,2,,
330025,,2,,
330026,,,1,
330027,,,3,
330028,,3,,
330080,,2,,
330081,,2,,
330082,,1,,
330083,,1,,
330084,,1,,
330085,,2,,
330086,,2,,
330087,,1,,
330089,,,1,
330096,,,1,
330097,,,1,
330098,,,1,
330099,,,2,
330101,,2,,
330111,,,8,
330158,,2,,
330163,,2,,
330165,,2,,
330166,,,1,
330167,,,1,
330169,,,1,
330172,,3,,
330198,,,8,
330199,,,4,
330200,,,8,
330204,,6,,
330208,,6,,
330209,,,3,
330211,,4,,
330212,,4,,
330213,,4,,
330214,,2,,
330215,,4,,
330216,,4,,
330353,,2,,
330354,,2,,
330366,,2,,
330367,,2,,
330368,,1,,
330369,,4,,
330370,,2,,
330506,,2,,
330507,,2,,
330508,,2,,
330529,,2,,
330530,,,1,
330531,,5,,
330532,,4,,
330533,,,1,
330534,,2,,
330646,,,1,
330676,,4,,
330739,,2,,
330740,,2,,
330741,,2,,
330742,,2,,
330755,,,1,
330756,,,1,
330757,,8,,
330758,,1,,
330759,,1,,
330760,,1,,
330761,,2,,
330780,,2,,
330781,,2,,
330786,,1,,
330787,,2,,
330788,,2,,
330789,,2,,
330790,,2,,
330791,,1,,
330792,,2,,
330793,,2,,
330794,,4,,
330863,,,1,
330864,,2,,
330874,,1,,
330875,,2,,
330914,,,1,
330916,,2,,
330917,,2,,
330918,,2,,
330919,,2,,
330920,,2,,
330921,,2,,
330922,,2,,
330923,,2,,
330924,,2,,
330925,,2,,
330926,,2,,
330927,,2,,
330928,,2,,
330929,,2,,
330930,,2,,
330931,,2,,
330932,,2,,
330933,,2,,
330934,,2,,
330935,,2,,
330936,,2,,
330937,,2,,
330951,,,1,
330952,,2,,
330953,,2,,
330954,,1,,
330955,,2,,
330956,,2,,
330957,,2,,
330959,,2,,
330989,,,12,
331043,,2,,
331044,,6,,
331083,,2,,
331084,,2,,
331085,,2,,
331087,,4,,
331092,,5,,
331127,,2,,
331128,,,1,
331129,,,1,
331132,,14,,
331133,,9,,
331134,,4,,
331135,,4,,
331136,,4,,
331137,,2,,
331138,,2,2,
331139,,4,,
331140,,6,,
331141,,4,,
331182,,,1,
331183,,2,,
331184,,2,,
331185,,2,,
331186,,2,,
331187,,2,,
331188,,2,,
331189,,2,,
331190,,2,,
331199,,2,,
331200,,,2,
331201,,2,,
331250,,2,,
331251,,2,,
331252,,2,,
331253,,2,,
331264,,,1,
331265,,,1,
331266,,2,,
331267,,2,,
331268,,1,,
331269,,2,,
331270,,,1,
331272,,2,,
331298,,,2,
331299,,,1,
331300,,,1,
331304,,2,,
331305,,2,,
331306,,2,,
331307,,2,,
331308,,2,,
331309,,1,,
331310,,2,,
331311,,2,,
331313,,2,,
331317,,2,,
331319,,2,,
331325,,2,,
331343,,1,,
331344,,2,,
331367,,4,,
331368,,,4,
331369,,4,,
331370,,4,,
331371,,2,,
331372,,2,,
331373,,,6,
331469,,2,,
331483,,2,,
331484,,4,,
331485,,2,,
331486,,,1,
331487,,6,,
331488,,2,,
331489,,1,,
331490,,1,,
331491,,3,,
331492,,2,,
331525,,2,,
331526,,2,,
331579,,1,,
331580,,,1,
331591,,1,,
331592,,2,,
331593,,2,,
331594,,4,,
331595,,,2,
331599,,1,,
331665,,,1,
331666,,2,,
331671,,4,,
331672,,4,,
331787,,1,,
331788,,2,,
331789,,2,,
331790,,,1,
331794,,4,,
331795,,4,,
331796,,,1,
331797,,20,,
331798,,13,,
331799,,16,,
331800,,2,,
331801,,,8,
331835,,,20,
331875,,2,,
331876,,1,,
331880,,1,1,
331882,,1,,
331883,,,2,
331885,,2,,
331886,,,2,
331887,,5,,
331889,,6,,
332072,,2,,
332073,,2,,
332074,,,2,
332075,,2,,
332076,,2,,
332131,,2,,
332133,,,1,
332134,,2,,
332137,,2,,
332138,,2,,
332139,,2,,
332140,,2,,
332141,,2,,
332146,,2,,
332147,,2,,
332148,,2,,
332149,,1,,
332162,,4,,
332165,,,4,
332166,,,4,
332298,,4,,
332299,,3,,
332334,,2,,
332335,,1,,
332336,,4,,
332357,,3,,
332493,,3,,
332494,,4,,
332496,,2,,
332497,,2,,
332498,,1,,
332499,,2,,
332577,,2,,
332591,,1,,
332592,,,4,
332593,,4,,
332669,,2,,
332670,,,1,
332671,,4,,
332672,,4,,
332673,,4,,
332674,,2,,
332675,,4,,
332714,,2,,
332715,,1,,
332716,,1,,
332717,,1,,
332718,,1,,
332723,,,1,
333367,,2,,
333370,,1,,
333371,,2,,
333439,,2,,
333441,,3,,
333446,,2,,
333447,,,3,
333448,,,3,
333451,,2,,
333516,,,2,
333517,,,2,
333518,,,2,
333519,,,2,
333520,,,1,
333521,,,1,
333522,,,1,
333528,,2,,
333529,,2,,
333530,,,2,
333581,,3,,
333582,,12,,
333583,,4,,
333584,,2,,
333585,,2,,
333587,,2,,
333588,,6,,
333589,,7,,
333590,,2,,
333591,,2,,
333592,,1,,
333595,,1,,
333596,,6,,
333638,,2,,
333639,,2,,
333640,,,1,
333648,,2,,
333650,,4,,
333651,,4,,
333695,,2,,
333696,,,1,
333699,,2,,
333700,,2,,
334210,,6,,
334285,,1,,
334286,,2,,
334287,,2,,
334288,,2,,
334290,,2,,
334300,,2,,
334301,,3,,
334380,,2,,
334394,,,4,
334397,,4,,
334398,,4,,
334399,,4,,
334400,,4,,
334578,,2,,
334595,,4,,
334596,,1,,
334597,,5,,
334611,,4,,
334613,,4,,
334614,,4,,
335519,,2,,
335520,,2,,
335528,,2,,
335532,,4,,
335566,,,1,
335702,,2,,
335703,,2,,
335704,,2,,
335710,,,1,
335711,,,3,
335715,,4,,
335758,,2,,
335759,,,1,
335760,,1,,
335761,,1,,
335763,,2,,
335766,,1,,
341916,,2,,
341917,,2,,
341918,,2,,
341919,,2,,
341922,,,1,
341927,,4,,
341928,,3,,
345178,,2,,
345179,,6,,
345183,,4,,
345184,,1,,
345187,,2,,
345188,,3,,
345189,,5,,
345191,,2,,
345192,,4,,
345193,,2,,
345195,,2,,
345196,,3,,
345201,,5,,
345202,,2,,
345203,,2,,
345205,,2,,
345206,,2,,
345209,,4,,
345211,,4,,
345212,,6,,
345218,,2,,
345226,,4,,
345227,,4,,
345228,,2,,
345231,,5,,
345233,,3,,
345236,,,6,
345237,,2,,
345241,,2,,
345242,,1,,
345245,,10,,
345247,,10,,
345249,,,2,
345250,,2,,
345253,,1,,
345256,,2,,
345257,,7,,
345258,,,8,
345262,,8,,
345263,,2,,
345264,,2,,
345270,,1,,
345271,,2,,
345724,,2,,
345728,,2,,
345734,,6,,
345738,,3,,
345741,,1,,
345745,,4,,
345746,,8,,
345759,,2,,
345760,,18,,
345761,,2,,
345763,,2,,
345767,,4,,
345772,,6,,
345775,,4,,
345778,,4,,
345779,,2,,
345783,,4,,
345784,,10,,
345786,,6,,
345787,,4,,
345789,,4,,
345794,,2,,
345799,,4,,
345802,,4,,
345805,,2,,
345807,,28,,
345814,,4,,
345815,,2,,
345817,,1,,
345820,,3,,
345822,,2,,
345824,,,6,
345829,,2,,
345830,,2,,
345834,,2,,
345840,,2,,
345846,,8,,
345848,,4,,
345851,,8,,
345853,,12,,
345857,,2,,
345859,,4,,
345866,,3,,
345870,,4,,
345872,,50,,
345873,,6,,
345875,,6,,
345876,,4,,
345878,,2,,
345880,,2,,
345885,,2,,
345887,,2,,
345888,,2,,
345889,,3,,
345892,,8,,
345897,,2,,
345905,,2,,
345906,,1,,
345910,,2,,
345911,,4,,
345912,,3,,
345913,,2,,
345917,,4,,
345920,,6,,
345922,,3,,
345923,,2,,
345925,,6,,
345926,,4,,
345928,,,6,
345936,,4,,
345938,,4,,
345939,,2,,
345944,,2,,
345946,,2,,
345947,,8,,
345949,,2,,
345954,,2,,
345957,,4,,
345961,,2,,
345963,,2,,
345964,,6,,
345973,,4,,
345974,,4,,
345976,,3,,
345979,,1,,
345986,,2,,
345989,,2,,
345990,,1,,
345991,,4,,
346032,,2,,
346033,,1,,
346034,,,2,
346036,,,1,
346048,,1,,
346049,,2,,
346050,,4,,
346095,,2,,
346096,,2,,
346097,,2,,
346098,,2,,
346188,,2,,
346189,,2,,
346190,,2,,
346191,,2,,
346192,,2,,
346193,,2,,
346245,,2,,
346246,,2,,
346247,,2,,
346248,,2,,
346249,,2,,
346250,,2,,
346251,,2,,
346258,,1,1,
346266,,4,,
346268,,1,,SOLAR
346274,,2,,
346314,,18,,
346377,,2,,
346378,,2,,
346379,,1,,
346380,,4,,
346438,,2,,
346440,,4,,
346529,,4,,
346533,,2,,
346534,,4,,
346535,,2,,
346654,,2,,
346655,,2,,
346661,,1,,
346667,,2,,
346729,,1,,
346732,,1,,
346733,,,4,
346749,,,4,
346750,,,4,
346751,,,8,
346752,,,8,
346793,,1,,
346794,,2,,
346795,,2,,
346796,,2,,
346797,,2,,
346799,,2,,
346800,,2,,
346807,,4,,
346808,,2,,
346809,,2,,
346810,,,8,
346811,,4,,
346832,,2,,
346833,,1,,
346834,,1,,
346836,,,4,
346884,,2,,
346887,,2,,
346888,,2,,
346902,,2,,
346903,,2,,
346907,,6,,
346908,,2,,
346910,,4,,
346911,,4,,
346912,,4,,
346913,,4,,
346971,,1,,
346972,,,1,
346973,,,1,
346974,,2,,
346979,,2,,
346980,,2,,
346981,,2,,
346982,,4,,
346983,,4,,
347194,,2,,
347195,,2,,
347233,,6,,HYDRO
347290,,5,,
347291,,,1,
347292,,4,,
347294,,4,,
347295,,4,,
347296,,,4,
347305,,2,,HYDRO
347334,,2,,
347338,,2,,
347339,,1,,
347340,,2,,
347342,,4,,
347343,,2,,
347346,,4,,
347347,,4,,
347427,,2,,
347428,,,1,
347429,,4,,
347433,,1,,
347434,,4,,
347435,,2,,
347514,,2,,
347515,,1,,
347572,,2,,
347573,,2,,
347574,,2,,
347575,,2,,
347584,,1,,
347585,,2,,
347591,,4,,
347593,,4,,
347594,,4,,
347597,,2,,
347600,,4,,
347601,,,8,
347632,,2,,
347659,,,8,
347868,,2,,
347870,,,1,
347871,,2,,
347873,,2,,
347874,,2,,
347876,,2,,
347877,,2,,
347878,,2,,
347879,,,1,
347880,,2,,
347881,,2,,
347905,,2,2,
347922,,1,,
347924,,4,,
347925,,4,,
347926,,1,,
347927,,,1,
347928,,2,,
347929,,1,,
347930,,2,,
347932,,1,,
347933,,2,,
347934,,4,,
347935,,9,,
347936,,,1,
347937,,2,,
347950,,,2,
347952,,6,,
347953,,,6,
347954,,,4,
347955,,,2,
347956,,,4,
347957,,,4,
347998,,2,,
348017,,,4,
348018,,1,,
348019,,4,,
348020,,2,,
348022,,4,,
348023,,4,,
348063,,1,,
348072,,4,,
348073,,,1,
348078,,4,,
348079,,2,,
348081,,3,,
348128,,2,,
348129,,2,,
348130,,1,,
348131,,2,,
348132,,2,,
348133,,2,,
348134,,2,,
348150,,,1,
348191,,2,,
348199,,2,,
348200,,8,,
348201,,2,,
348943,,2,,
348944,,2,,
348981,,,2,
348983,,,6,
348986,,4,,
348987,,,4,
349058,,1,,
349059,,2,,
349060,,2,,
349061,,1,,
349065,,,4,
349072,,2,,
349156,,3,,
349194,,2,,
349195,,,1,
349196,,2,,
349206,,2,,
349207,,4,,
349217,,4,,
349401,,,2,
349404,,,12,
349439,,,4,
349502,,2,,
349560,,,12,
349588,,4,,
349591,,4,,
349595,,7,,
349634,,2,,
349635,,4,,
349638,,1,,
349642,,6,,
349752,,,1,
349753,,,1,
349760,,,1,
349761,,2,,
349762,,4,,
349763,,4,,
349841,,1,,
349905,,2,,
349906,,2,,
349993,,,1,
349998,,1,,
349999,,,1,
350000,,,1,
350022,,4,,
350023,,2,,
350024,,2,,
350025,,,1,
